provinsi,kabupaten_kota,komoditas,unit,tanggal_awal,harga_tanggal_awal
Jawa Tengah,Kab. Grobogan,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Grobogan,Telur Ayam Ras,kg,27/02/2026,30000
Jawa Tengah,Kab. Grobogan,Tepung Terigu,kg,27/02/2026,10500
Jawa Tengah,Kab. Grobogan,Kedelai Impor,kg,27/02/2026,11000
Jawa Tengah,Kab. Grobogan,Cabai Merah Keriting,kg,27/02/2026,30000
Jawa Tengah,Kab. Grobogan,Cabai Rawit Merah,kg,27/02/2026,65000
Jawa Tengah,Kab. Grobogan,Cabai Merah Besar,kg,27/02/2026,48000
Jawa Tengah,Kab. Grobogan,Bawang Merah,kg,27/02/2026,37000
Jawa Tengah,Kab. Grobogan,Bawang Putih Honan,kg,27/02/2026,31000
Jawa Tengah,Kab. Blora,Beras Medium,kg,27/02/2026,11642
Jawa Tengah,Kab. Blora,Beras Premium,kg,27/02/2026,13575
Jawa Tengah,Kab. Blora,Gula Pasir Curah,kg,27/02/2026,16500
Jawa Tengah,Kab. Blora,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,19300
Jawa Tengah,Kab. Blora,Minyak Goreng Sawit Curah,lt,27/02/2026,16300
Jawa Tengah,Kab. Blora,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Blora,Daging Sapi Paha Belakang,kg,27/02/2026,125000
Jawa Tengah,Kab. Blora,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Blora,Telur Ayam Ras,kg,27/02/2026,29667
Jawa Tengah,Kab. Blora,Tepung Terigu,kg,27/02/2026,12300
Jawa Tengah,Kab. Blora,Kedelai Impor,kg,27/02/2026,11500
Jawa Tengah,Kab. Blora,Cabai Merah Keriting,kg,27/02/2026,29333
Jawa Tengah,Kab. Blora,Cabai Rawit Merah,kg,27/02/2026,60333
Jawa Tengah,Kab. Blora,Cabai Merah Besar,kg,27/02/2026,0
Jawa Tengah,Kab. Blora,Bawang Merah,kg,27/02/2026,35333
Jawa Tengah,Kab. Blora,Bawang Putih Honan,kg,27/02/2026,30333
Jawa Tengah,Kab. Rembang,Beras Medium,kg,27/02/2026,13333
Jawa Tengah,Kab. Rembang,Beras Premium,kg,27/02/2026,14900
Jawa Tengah,Kab. Rembang,Gula Pasir Curah,kg,27/02/2026,16333
Jawa Tengah,Kab. Rembang,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kab. Rembang,Minyak Goreng Sawit Curah,lt,27/02/2026,18822
Jawa Tengah,Kab. Rembang,Minyakita,lt,27/02/2026,15633
Jawa Tengah,Kab. Rembang,Daging Sapi Paha Belakang,kg,27/02/2026,125000
Jawa Tengah,Kab. Rembang,Daging Ayam Ras,kg,27/02/2026,39667
Jawa Tengah,Kab. Rembang,Telur Ayam Ras,kg,27/02/2026,31000
Jawa Tengah,Kab. Rembang,Tepung Terigu,kg,27/02/2026,11500
Jawa Tengah,Kab. Rembang,Kedelai Impor,kg,27/02/2026,11167
Jawa Tengah,Kab. Rembang,Cabai Merah Keriting,kg,27/02/2026,26000
Jawa Tengah,Kab. Rembang,Cabai Rawit Merah,kg,27/02/2026,80000
Jawa Tengah,Kab. Rembang,Cabai Merah Besar,kg,27/02/2026,60000
Jawa Tengah,Kab. Rembang,Bawang Merah,kg,27/02/2026,42333
Jawa Tengah,Kab. Rembang,Bawang Putih Honan,kg,27/02/2026,34000
Jawa Tengah,Kab. Pati,Beras Medium,kg,27/02/2026,13500
Jawa Tengah,Kab. Pati,Beras Premium,kg,27/02/2026,14650
Jawa Tengah,Kab. Pati,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Pati,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,20000
Jawa Tengah,Kab. Pati,Minyak Goreng Sawit Curah,lt,27/02/2026,18000
Jawa Tengah,Kab. Pati,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Pati,Daging Sapi Paha Belakang,kg,27/02/2026,125000
Jawa Tengah,Kab. Pati,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Pati,Telur Ayam Ras,kg,27/02/2026,31000
Jawa Tengah,Kab. Pati,Tepung Terigu,kg,27/02/2026,12500
Jawa Tengah,Kab. Pati,Kedelai Impor,kg,27/02/2026,10500
Jawa Tengah,Kab. Pati,Cabai Merah Keriting,kg,27/02/2026,35000
Jawa Tengah,Kab. Pati,Cabai Rawit Merah,kg,27/02/2026,80000
Jawa Tengah,Kab. Pati,Cabai Merah Besar,kg,27/02/2026,50000
Jawa Tengah,Kab. Pati,Bawang Merah,kg,27/02/2026,35000
Jawa Tengah,Kab. Pati,Bawang Putih Honan,kg,27/02/2026,36000
Jawa Tengah,Kab. Kudus,Beras Medium,kg,27/02/2026,13500
Jawa Tengah,Kab. Kudus,Beras Premium,kg,27/02/2026,14900
Jawa Tengah,Kab. Kudus,Gula Pasir Curah,kg,27/02/2026,16500
Jawa Tengah,Kab. Kudus,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,19500
Jawa Tengah,Kab. Kudus,Minyak Goreng Sawit Curah,lt,27/02/2026,17000
Jawa Tengah,Kab. Kudus,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Kudus,Daging Sapi Paha Belakang,kg,27/02/2026,128000
Jawa Tengah,Kab. Kudus,Daging Ayam Ras,kg,27/02/2026,37000
Jawa Tengah,Kab. Kudus,Telur Ayam Ras,kg,27/02/2026,30000
Jawa Tengah,Kab. Kudus,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Kudus,Kedelai Impor,kg,27/02/2026,11500
Jawa Tengah,Kab. Kudus,Cabai Merah Keriting,kg,27/02/2026,30000
Jawa Tengah,Kab. Kudus,Cabai Rawit Merah,kg,27/02/2026,65000
Jawa Tengah,Kab. Kudus,Cabai Merah Besar,kg,27/02/2026,40000
Jawa Tengah,Kab. Kudus,Bawang Merah,kg,27/02/2026,45000
Jawa Tengah,Kab. Kudus,Bawang Putih Honan,kg,27/02/2026,0
Jawa Tengah,Kab. Jepara,Beras Medium,kg,27/02/2026,13000
Jawa Tengah,Kab. Jepara,Beras Premium,kg,27/02/2026,14900
Jawa Tengah,Kab. Jepara,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Jepara,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kab. Jepara,Minyak Goreng Sawit Curah,lt,27/02/2026,18000
Jawa Tengah,Kab. Jepara,Minyakita,lt,27/02/2026,15500
Jawa Tengah,Kab. Jepara,Daging Sapi Paha Belakang,kg,27/02/2026,130000
Jawa Tengah,Kab. Jepara,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Jepara,Telur Ayam Ras,kg,27/02/2026,30000
Jawa Tengah,Kab. Jepara,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Jepara,Kedelai Impor,kg,27/02/2026,10500
Jawa Tengah,Kab. Jepara,Cabai Merah Keriting,kg,27/02/2026,35000
Jawa Tengah,Kab. Jepara,Cabai Rawit Merah,kg,27/02/2026,75000
Jawa Tengah,Kab. Jepara,Cabai Merah Besar,kg,27/02/2026,38000
Jawa Tengah,Kab. Jepara,Bawang Merah,kg,27/02/2026,38000
Jawa Tengah,Kab. Jepara,Bawang Putih Honan,kg,27/02/2026,32000
Jawa Tengah,Kab. Demak,Beras Medium,kg,27/02/2026,12800
Jawa Tengah,Kab. Demak,Beras Premium,kg,27/02/2026,14250
Jawa Tengah,Kab. Demak,Gula Pasir Curah,kg,27/02/2026,16500
Jawa Tengah,Kab. Demak,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,20250
Jawa Tengah,Kab. Demak,Minyak Goreng Sawit Curah,lt,27/02/2026,16167
Jawa Tengah,Kab. Demak,Minyakita,lt,27/02/2026,15350
Jawa Tengah,Kab. Demak,Daging Sapi Paha Belakang,kg,27/02/2026,130000
Jawa Tengah,Kab. Demak,Daging Ayam Ras,kg,27/02/2026,35000
Jawa Tengah,Kab. Demak,Telur Ayam Ras,kg,27/02/2026,28000
Jawa Tengah,Kab. Demak,Tepung Terigu,kg,27/02/2026,11250
Jawa Tengah,Kab. Demak,Kedelai Impor,kg,27/02/2026,10000
Jawa Tengah,Kab. Demak,Cabai Merah Keriting,kg,27/02/2026,29667
Jawa Tengah,Kab. Demak,Cabai Rawit Merah,kg,27/02/2026,45667
Jawa Tengah,Kab. Demak,Cabai Merah Besar,kg,27/02/2026,34667
Jawa Tengah,Kab. Demak,Bawang Merah,kg,27/02/2026,34333
Jawa Tengah,Kab. Demak,Bawang Putih Honan,kg,27/02/2026,30000
Jawa Tengah,Kab. Semarang,Beras Medium,kg,27/02/2026,13833
Jawa Tengah,Kab. Semarang,Beras Premium,kg,27/02/2026,15000
Jawa Tengah,Kab. Semarang,Gula Pasir Curah,kg,27/02/2026,17333
Jawa Tengah,Kab. Semarang,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21500
Jawa Tengah,Kab. Semarang,Minyak Goreng Sawit Curah,lt,27/02/2026,18900
Jawa Tengah,Kab. Semarang,Minyakita,lt,27/02/2026,15600
Jawa Tengah,Kab. Semarang,Daging Sapi Paha Belakang,kg,27/02/2026,136667
Jawa Tengah,Kab. Semarang,Daging Ayam Ras,kg,27/02/2026,37500
Jawa Tengah,Kab. Semarang,Telur Ayam Ras,kg,27/02/2026,30000
Jawa Tengah,Kab. Semarang,Tepung Terigu,kg,27/02/2026,12083
Jawa Tengah,Kab. Semarang,Kedelai Impor,kg,27/02/2026,9650
Jawa Tengah,Kab. Semarang,Cabai Merah Keriting,kg,27/02/2026,36667
Jawa Tengah,Kab. Semarang,Cabai Rawit Merah,kg,27/02/2026,76667
Jawa Tengah,Kab. Semarang,Cabai Merah Besar,kg,27/02/2026,40000
Jawa Tengah,Kab. Semarang,Bawang Merah,kg,27/02/2026,44167
Jawa Tengah,Kab. Semarang,Bawang Putih Honan,kg,27/02/2026,34667
Jawa Tengah,Kab. Temanggung,Beras Medium,kg,27/02/2026,13500
Jawa Tengah,Kab. Temanggung,Beras Premium,kg,27/02/2026,14800
Jawa Tengah,Kab. Temanggung,Gula Pasir Curah,kg,27/02/2026,16750
Jawa Tengah,Kab. Temanggung,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,19000
Jawa Tengah,Kab. Temanggung,Minyak Goreng Sawit Curah,lt,27/02/2026,19000
Jawa Tengah,Kab. Temanggung,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Temanggung,Daging Sapi Paha Belakang,kg,27/02/2026,135000
Jawa Tengah,Kab. Temanggung,Daging Ayam Ras,kg,27/02/2026,39000
Jawa Tengah,Kab. Temanggung,Telur Ayam Ras,kg,27/02/2026,29000
Jawa Tengah,Kab. Temanggung,Tepung Terigu,kg,27/02/2026,11750
Jawa Tengah,Kab. Temanggung,Kedelai Impor,kg,27/02/2026,9700
Jawa Tengah,Kab. Temanggung,Cabai Merah Keriting,kg,27/02/2026,42500
Jawa Tengah,Kab. Temanggung,Cabai Rawit Merah,kg,27/02/2026,77500
Jawa Tengah,Kab. Temanggung,Cabai Merah Besar,kg,27/02/2026,45000
Jawa Tengah,Kab. Temanggung,Bawang Merah,kg,27/02/2026,45000
Jawa Tengah,Kab. Temanggung,Bawang Putih Honan,kg,27/02/2026,34000
Jawa Tengah,Kab. Kendal,Beras Medium,kg,27/02/2026,13500
Jawa Tengah,Kab. Kendal,Beras Premium,kg,27/02/2026,14900
Jawa Tengah,Kab. Kendal,Gula Pasir Curah,kg,27/02/2026,17167
Jawa Tengah,Kab. Kendal,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kab. Kendal,Minyak Goreng Sawit Curah,lt,27/02/2026,17850
Jawa Tengah,Kab. Kendal,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Kendal,Daging Sapi Paha Belakang,kg,27/02/2026,135000
Jawa Tengah,Kab. Kendal,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Kendal,Telur Ayam Ras,kg,27/02/2026,29500
Jawa Tengah,Kab. Kendal,Tepung Terigu,kg,27/02/2026,11667
Jawa Tengah,Kab. Kendal,Kedelai Impor,kg,27/02/2026,9800
Jawa Tengah,Kab. Kendal,Cabai Merah Keriting,kg,27/02/2026,27333
Jawa Tengah,Kab. Kendal,Cabai Rawit Merah,kg,27/02/2026,77000
Jawa Tengah,Kab. Kendal,Cabai Merah Besar,kg,27/02/2026,30000
Jawa Tengah,Kab. Kendal,Bawang Merah,kg,27/02/2026,40667
Jawa Tengah,Kab. Kendal,Bawang Putih Honan,kg,27/02/2026,31333
Jawa Tengah,Kab. Batang,Beras Medium,kg,27/02/2026,13200
Jawa Tengah,Kab. Batang,Beras Premium,kg,27/02/2026,14700
Jawa Tengah,Kab. Batang,Gula Pasir Curah,kg,27/02/2026,16500
Jawa Tengah,Kab. Batang,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,19500
Jawa Tengah,Kab. Batang,Minyak Goreng Sawit Curah,lt,27/02/2026,17100
Jawa Tengah,Kab. Batang,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Batang,Daging Sapi Paha Belakang,kg,27/02/2026,130000
Jawa Tengah,Kab. Batang,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Batang,Telur Ayam Ras,kg,27/02/2026,30000
Jawa Tengah,Kab. Batang,Tepung Terigu,kg,27/02/2026,11500
Jawa Tengah,Kab. Batang,Kedelai Impor,kg,27/02/2026,10500
Jawa Tengah,Kab. Batang,Cabai Merah Keriting,kg,27/02/2026,35000
Jawa Tengah,Kab. Batang,Cabai Rawit Merah,kg,27/02/2026,70000
Jawa Tengah,Kab. Batang,Cabai Merah Besar,kg,27/02/2026,35000
Jawa Tengah,Kab. Batang,Bawang Merah,kg,27/02/2026,40000
Jawa Tengah,Kab. Batang,Bawang Putih Honan,kg,27/02/2026,32000
Jawa Tengah,Kab. Pekalongan,Beras Medium,kg,27/02/2026,13200
Jawa Tengah,Kab. Pekalongan,Beras Premium,kg,27/02/2026,14500
Jawa Tengah,Kab. Pekalongan,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Pekalongan,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kab. Pekalongan,Minyak Goreng Sawit Curah,lt,27/02/2026,17550
Jawa Tengah,Kab. Pekalongan,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Pekalongan,Daging Sapi Paha Belakang,kg,27/02/2026,140000
Jawa Tengah,Kab. Pekalongan,Daging Ayam Ras,kg,27/02/2026,42000
Jawa Tengah,Kab. Pekalongan,Telur Ayam Ras,kg,27/02/2026,30000
Jawa Tengah,Kab. Pekalongan,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Pekalongan,Kedelai Impor,kg,27/02/2026,9800
Jawa Tengah,Kab. Pekalongan,Cabai Merah Keriting,kg,27/02/2026,35000
Jawa Tengah,Kab. Pekalongan,Cabai Rawit Merah,kg,27/02/2026,68000
Jawa Tengah,Kab. Pekalongan,Cabai Merah Besar,kg,27/02/2026,28000
Jawa Tengah,Kab. Pekalongan,Bawang Merah,kg,27/02/2026,39000
Jawa Tengah,Kab. Pekalongan,Bawang Putih Honan,kg,27/02/2026,33000
Jawa Tengah,Kab. Pemalang,Beras Medium,kg,27/02/2026,13000
Jawa Tengah,Kab. Pemalang,Beras Premium,kg,27/02/2026,14800
Jawa Tengah,Kab. Pemalang,Gula Pasir Curah,kg,27/02/2026,17167
Jawa Tengah,Kab. Pemalang,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kab. Pemalang,Minyak Goreng Sawit Curah,lt,27/02/2026,17667
Jawa Tengah,Kab. Pemalang,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Pemalang,Daging Sapi Paha Belakang,kg,27/02/2026,130000
Jawa Tengah,Kab. Pemalang,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Pemalang,Telur Ayam Ras,kg,27/02/2026,30000
Jawa Tengah,Kab. Pemalang,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Pemalang,Kedelai Impor,kg,27/02/2026,11500
Jawa Tengah,Kab. Pemalang,Cabai Merah Keriting,kg,27/02/2026,41667
Jawa Tengah,Kab. Pemalang,Cabai Rawit Merah,kg,27/02/2026,65000
Jawa Tengah,Kab. Pemalang,Cabai Merah Besar,kg,27/02/2026,34000
Jawa Tengah,Kab. Pemalang,Bawang Merah,kg,27/02/2026,41333
Jawa Tengah,Kab. Pemalang,Bawang Putih Honan,kg,27/02/2026,32667
Jawa Tengah,Kab. Tegal,Beras Medium,kg,27/02/2026,13167
Jawa Tengah,Kab. Tegal,Beras Premium,kg,27/02/2026,14300
Jawa Tengah,Kab. Tegal,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Tegal,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21167
Jawa Tengah,Kab. Tegal,Minyak Goreng Sawit Curah,lt,27/02/2026,17550
Jawa Tengah,Kab. Tegal,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Tegal,Daging Sapi Paha Belakang,kg,27/02/2026,136667
Jawa Tengah,Kab. Tegal,Daging Ayam Ras,kg,27/02/2026,40667
Jawa Tengah,Kab. Tegal,Telur Ayam Ras,kg,27/02/2026,29667
Jawa Tengah,Kab. Tegal,Tepung Terigu,kg,27/02/2026,11000
Jawa Tengah,Kab. Tegal,Kedelai Impor,kg,27/02/2026,9983
Jawa Tengah,Kab. Tegal,Cabai Merah Keriting,kg,27/02/2026,32000
Jawa Tengah,Kab. Tegal,Cabai Rawit Merah,kg,27/02/2026,82500
Jawa Tengah,Kab. Tegal,Cabai Merah Besar,kg,27/02/2026,26500
Jawa Tengah,Kab. Tegal,Bawang Merah,kg,27/02/2026,38333
Jawa Tengah,Kab. Tegal,Bawang Putih Honan,kg,27/02/2026,30333
Jawa Tengah,Kab. Brebes,Beras Medium,kg,27/02/2026,13167
Jawa Tengah,Kab. Brebes,Beras Premium,kg,27/02/2026,14583
Jawa Tengah,Kab. Brebes,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Brebes,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21667
Jawa Tengah,Kab. Brebes,Minyak Goreng Sawit Curah,lt,27/02/2026,19000
Jawa Tengah,Kab. Brebes,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Brebes,Daging Sapi Paha Belakang,kg,27/02/2026,145000
Jawa Tengah,Kab. Brebes,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Brebes,Telur Ayam Ras,kg,27/02/2026,31000
Jawa Tengah,Kab. Brebes,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Brebes,Kedelai Impor,kg,27/02/2026,0
Jawa Tengah,Kab. Brebes,Cabai Merah Keriting,kg,27/02/2026,32000
Jawa Tengah,Kab. Brebes,Cabai Rawit Merah,kg,27/02/2026,60667
Jawa Tengah,Kab. Brebes,Cabai Merah Besar,kg,27/02/2026,30000
Jawa Tengah,Kab. Brebes,Bawang Merah,kg,27/02/2026,35000
Jawa Tengah,Kab. Brebes,Bawang Putih Honan,kg,27/02/2026,35000
Jawa Tengah,Kota Magelang,Beras Medium,kg,27/02/2026,13500
Jawa Tengah,Kota Magelang,Beras Premium,kg,27/02/2026,14833
Jawa Tengah,Kota Magelang,Gula Pasir Curah,kg,27/02/2026,16833
Jawa Tengah,Kota Magelang,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,20333
Jawa Tengah,Kota Magelang,Minyak Goreng Sawit Curah,lt,27/02/2026,16500
Jawa Tengah,Kota Magelang,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kota Magelang,Daging Sapi Paha Belakang,kg,27/02/2026,135000
Jawa Tengah,Kota Magelang,Daging Ayam Ras,kg,27/02/2026,38667
Jawa Tengah,Kota Magelang,Telur Ayam Ras,kg,27/02/2026,28667
Jawa Tengah,Kota Magelang,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kota Magelang,Kedelai Impor,kg,27/02/2026,11000
Jawa Tengah,Kota Magelang,Cabai Merah Keriting,kg,27/02/2026,37000
Jawa Tengah,Kota Magelang,Cabai Rawit Merah,kg,27/02/2026,74333
Jawa Tengah,Kota Magelang,Cabai Merah Besar,kg,27/02/2026,43333
Jawa Tengah,Kota Magelang,Bawang Merah,kg,27/02/2026,40000
Jawa Tengah,Kota Magelang,Bawang Putih Honan,kg,27/02/2026,32667
Jawa Tengah,Kota Surakarta,Beras Medium,kg,27/02/2026,13583
Jawa Tengah,Kota Surakarta,Beras Premium,kg,27/02/2026,15750
Jawa Tengah,Kota Surakarta,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kota Surakarta,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21667
Jawa Tengah,Kota Surakarta,Minyak Goreng Sawit Curah,lt,27/02/2026,20000
Jawa Tengah,Kota Surakarta,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kota Surakarta,Daging Sapi Paha Belakang,kg,27/02/2026,135000
Jawa Tengah,Kota Surakarta,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kota Surakarta,Telur Ayam Ras,kg,27/02/2026,29000
Jawa Tengah,Kota Surakarta,Tepung Terigu,kg,27/02/2026,11250
Jawa Tengah,Kota Surakarta,Kedelai Impor,kg,27/02/2026,12000
Jawa Tengah,Kota Surakarta,Cabai Merah Keriting,kg,27/02/2026,25000
Jawa Tengah,Kota Surakarta,Cabai Rawit Merah,kg,27/02/2026,85000
Jawa Tengah,Kota Surakarta,Cabai Merah Besar,kg,27/02/2026,22000
Jawa Tengah,Kota Surakarta,Bawang Merah,kg,27/02/2026,36000
Jawa Tengah,Kota Surakarta,Bawang Putih Honan,kg,27/02/2026,28000
Jawa Tengah,Kota Salatiga,Beras Medium,kg,27/02/2026,13467
Jawa Tengah,Kota Salatiga,Beras Premium,kg,27/02/2026,14267
Jawa Tengah,Kota Salatiga,Gula Pasir Curah,kg,27/02/2026,17500
Jawa Tengah,Kota Salatiga,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,22000
Jawa Tengah,Kota Salatiga,Minyak Goreng Sawit Curah,lt,27/02/2026,17100
Jawa Tengah,Kota Salatiga,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kota Salatiga,Daging Sapi Paha Belakang,kg,27/02/2026,120000
Jawa Tengah,Kota Salatiga,Daging Ayam Ras,kg,27/02/2026,39333
Jawa Tengah,Kota Salatiga,Telur Ayam Ras,kg,27/02/2026,29000
Jawa Tengah,Kota Salatiga,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kota Salatiga,Kedelai Impor,kg,27/02/2026,12000
Jawa Tengah,Kota Salatiga,Cabai Merah Keriting,kg,27/02/2026,33333
Jawa Tengah,Kota Salatiga,Cabai Rawit Merah,kg,27/02/2026,83333
Jawa Tengah,Kota Salatiga,Cabai Merah Besar,kg,27/02/2026,36667
Jawa Tengah,Kota Salatiga,Bawang Merah,kg,27/02/2026,47667
Jawa Tengah,Kota Salatiga,Bawang Putih Honan,kg,27/02/2026,31333
Jawa Tengah,Kota Semarang,Beras Medium,kg,27/02/2026,13792
Jawa Tengah,Kota Semarang,Beras Premium,kg,27/02/2026,15292
Jawa Tengah,Kota Semarang,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kota Semarang,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21833
Jawa Tengah,Kota Semarang,Minyak Goreng Sawit Curah,lt,27/02/2026,19833
Jawa Tengah,Kota Semarang,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kota Semarang,Daging Sapi Paha Belakang,kg,27/02/2026,130000
Jawa Tengah,Kota Semarang,Daging Ayam Ras,kg,27/02/2026,41000
Jawa Tengah,Kota Semarang,Telur Ayam Ras,kg,27/02/2026,29750
Jawa Tengah,Kota Semarang,Tepung Terigu,kg,27/02/2026,11750
Jawa Tengah,Kota Semarang,Kedelai Impor,kg,27/02/2026,0
Jawa Tengah,Kota Semarang,Cabai Merah Keriting,kg,27/02/2026,31000
Jawa Tengah,Kota Semarang,Cabai Rawit Merah,kg,27/02/2026,78500
Jawa Tengah,Kota Semarang,Cabai Merah Besar,kg,27/02/2026,33167
Jawa Tengah,Kota Semarang,Bawang Merah,kg,27/02/2026,39167
Jawa Tengah,Kota Semarang,Bawang Putih Honan,kg,27/02/2026,0
Jawa Tengah,Kota Pekalongan,Beras Medium,kg,27/02/2026,13500
Jawa Tengah,Kota Pekalongan,Beras Premium,kg,27/02/2026,14900
Jawa Tengah,Kota Pekalongan,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kota Pekalongan,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kota Pekalongan,Minyak Goreng Sawit Curah,lt,27/02/2026,18450
Jawa Tengah,Kota Pekalongan,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kota Pekalongan,Daging Sapi Paha Belakang,kg,27/02/2026,130000
Jawa Tengah,Kota Pekalongan,Daging Ayam Ras,kg,27/02/2026,42000
Jawa Tengah,Kota Pekalongan,Telur Ayam Ras,kg,27/02/2026,30000
Jawa Tengah,Kota Pekalongan,Tepung Terigu,kg,27/02/2026,11000
Jawa Tengah,Kota Pekalongan,Kedelai Impor,kg,27/02/2026,10000
Jawa Tengah,Kota Pekalongan,Cabai Merah Keriting,kg,27/02/2026,35000
Jawa Tengah,Kota Pekalongan,Cabai Rawit Merah,kg,27/02/2026,80000
Jawa Tengah,Kota Pekalongan,Cabai Merah Besar,kg,27/02/2026,28000
Jawa Tengah,Kota Pekalongan,Bawang Merah,kg,27/02/2026,48000
Jawa Tengah,Kota Pekalongan,Bawang Putih Honan,kg,27/02/2026,0
Jawa Tengah,Kota Tegal,Beras Medium,kg,27/02/2026,13250
Jawa Tengah,Kota Tegal,Beras Premium,kg,27/02/2026,14900
Jawa Tengah,Kota Tegal,Gula Pasir Curah,kg,27/02/2026,17333
Jawa Tengah,Kota Tegal,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21500
Jawa Tengah,Kota Tegal,Minyak Goreng Sawit Curah,lt,27/02/2026,18000
Jawa Tengah,Kota Tegal,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kota Tegal,Daging Sapi Paha Belakang,kg,27/02/2026,145000
Jawa Tengah,Kota Tegal,Daging Ayam Ras,kg,27/02/2026,43000
Jawa Tengah,Kota Tegal,Telur Ayam Ras,kg,27/02/2026,30833
Jawa Tengah,Kota Tegal,Tepung Terigu,kg,27/02/2026,11833
Jawa Tengah,Kota Tegal,Kedelai Impor,kg,27/02/2026,10200
Jawa Tengah,Kota Tegal,Cabai Merah Keriting,kg,27/02/2026,36667
Jawa Tengah,Kota Tegal,Cabai Rawit Merah,kg,27/02/2026,83333
Jawa Tengah,Kota Tegal,Cabai Merah Besar,kg,27/02/2026,26667
Jawa Tengah,Kota Tegal,Bawang Merah,kg,27/02/2026,45000
Jawa Tengah,Kota Tegal,Bawang Putih Honan,kg,27/02/2026,34667
Jawa Tengah,Kab. Cilacap,Beras Medium,kg,28/02/2026,0
Jawa Tengah,Kab. Cilacap,Beras Premium,kg,28/02/2026,0
Jawa Tengah,Kab. Cilacap,Gula Pasir Curah,kg,28/02/2026,0
